Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1757405499,10,GET,/posts/1,1.857143,1.857143,3,3,4,4,4,5,5,5,5,5,5,16,16,3,3.474739562499968,1.8565410000004334,7.100667000000005,0.0
1757405499,10,,Aggregated,7.285714,7.285714,4,4,4,5,5,5,11,11,11,11,11,73,73,4,3.9401512739725044,1.6201249999996392,11.366417000000073,0.0
1757405500,10,GET,/comments?postId=1,1.375000,1.375000,3,4,4,5,5,5,5,5,5,5,5,18,18,3,3.9165902777776846,2.7395829999994348,8.021416000000004,0.0
1757405500,10,GET,/posts,3.375000,3.375000,4,4,5,5,5,11,11,11,11,11,11,37,37,4,4.1032905675673845,1.3381250000001899,11.366417000000073,0.0
1757405500,10,POST,/posts,0.875000,0.875000,4,4,4,4,4,5,5,5,5,5,5,11,11,4,3.549034090909191,2.4559999999995696,4.559125000000108,0.0
1757405500,10,GET,/posts/1,1.875000,1.875000,3,4,4,4,5,9,9,9,9,9,9,19,19,3,3.7709144736841615,1.8565410000004334,8.667334000000082,0.0
1757405500,10,,Aggregated,7.500000,7.500000,4,4,4,5,5,5,11,11,11,11,11,85,85,4,3.9177308941175504,1.3381250000001899,11.366417000000073,0.0
1757405501,10,GET,/comments?postId=1,1.333333,1.333333,4,4,4,5,5,5,5,5,5,5,5,20,20,4,3.9261520999999,2.7395829999994348,8.021416000000004,0.0
1757405501,10,GET,/posts,3.666667,3.666667,4,4,5,5,5,11,11,11,11,11,11,39,39,4,4.142514999999766,1.3381250000001899,11.366417000000073,0.0
1757405501,10,POST,/posts,1.000000,1.000000,4,4,4,4,4,5,5,5,5,5,5,12,12,4,3.5609305833335476,2.4559999999995696,4.559125000000108,0.0
1757405501,10,GET,/posts/1,1.666667,1.666667,3,4,4,4,5,9,9,9,9,9,9,20,20,3,3.789633349999977,1.8565410000004334,8.667334000000082,0.0
1757405501,10,,Aggregated,7.666667,7.666667,4,4,4,5,5,5,11,11,11,11,11,91,91,4,3.9407138571427587,1.3381250000001899,11.366417000000073,0.0
1757405502,10,GET,/comments?postId=1,1.700000,1.700000,4,4,4,5,5,5,5,5,5,5,5,21,21,4,3.920861142857018,2.7395829999994348,8.021416000000004,0.0
1757405502,10,GET,/posts,3.500000,3.500000,4,4,5,5,5,11,11,11,11,11,11,44,44,4,4.027464022727103,1.3381250000001899,11.366417000000073,0.0
1757405502,10,POST,/posts,1.100000,1.100000,4,4,4,4,5,5,5,5,5,5,5,13,13,4,3.647701923077054,2.4559999999995696,4.688957999999133,0.0
1757405502,10,GET,/posts/1,1.800000,1.800000,3,4,4,4,4,9,9,9,9,9,9,20,20,3,3.789633349999977,1.8565410000004334,8.667334000000082,0.0
1757405502,10,,Aggregated,8.100000,8.100000,4,4,4,5,5,5,11,11,11,11,11,98,98,4,3.905707071428482,1.3381250000001899,11.366417000000073,0.0
1757405503,10,GET,/comments?postId=1,1.800000,1.800000,4,4,5,5,5,5,5,5,5,5,5,23,23,4,3.9270579999998776,2.7395829999994348,8.021416000000004,0.0
1757405503,10,GET,/posts,3.700000,3.700000,3,4,4,4,5,5,6,6,6,6,6,48,48,4,3.889379333333192,1.3381250000001899,11.366417000000073,0.0
1757405503,10,POST,/posts,1.100000,1.100000,4,4,4,4,5,5,5,5,5,5,5,16,16,4,3.63579950000012,2.4559999999995696,4.688957999999133,0.0
1757405503,10,GET,/posts/1,2.000000,2.000000,3,4,4,4,4,9,9,9,9,9,9,23,23,4,3.798565217391226,1.8565410000004334,8.667334000000082,0.0
1757405503,10,,Aggregated,8.600000,8.600000,4,4,4,4,5,5,6,9,9,9,9,110,110,4,3.8413848545453684,1.3381250000001899,11.366417000000073,0.0
1757405504,10,GET,/comments?postId=1,1.900000,1.900000,3,4,5,5,5,5,5,5,5,5,5,27,27,4,3.8115247777777665,1.8605420000010753,8.021416000000004,0.0
1757405504,10,GET,/posts,4.000000,4.000000,3,4,4,4,5,5,6,6,6,6,6,53,53,4,3.8034630566036447,1.3381250000001899,11.366417000000073,0.0
1757405504,10,POST,/posts,1.200000,1.200000,4,4,4,4,5,5,5,5,5,5,5,17,17,4,3.630262294117781,2.4559999999995696,4.688957999999133,0.0
1757405504,10,GET,/posts/1,1.900000,1.900000,3,4,4,4,4,9,9,9,9,9,9,25,25,3,3.7646349999999096,1.8565410000004334,8.667334000000082,0.0
1757405504,10,,Aggregated,9.000000,9.000000,3,4,4,4,5,5,6,9,9,9,9,122,122,4,3.7731561065573187,1.3381250000001899,11.366417000000073,0.0
1757405505,10,GET,/comments?postId=1,2.100000,2.100000,4,4,5,5,5,5,12,12,12,12,12,31,31,4,4.065126451612878,1.8605420000010753,11.905750000000381,0.0
1757405505,10,GET,/posts,4.100000,4.100000,3,4,4,4,5,5,6,6,6,6,6,54,54,4,3.782851092592469,1.3381250000001899,11.366417000000073,0.0
1757405505,10,POST,/posts,1.400000,1.400000,4,4,4,4,5,5,5,5,5,5,5,19,19,4,3.577489052631666,2.4559999999995696,4.688957999999133,0.0
1757405505,10,GET,/posts/1,2.000000,2.000000,3,4,4,4,4,9,9,9,9,9,9,26,26,3,3.775985576922978,1.8565410000004334,8.667334000000082,0.0
1757405505,10,,Aggregated,9.600000,9.600000,4,4,4,4,5,5,9,12,12,12,12,130,130,4,3.8187753538460893,1.3381250000001899,11.905750000000381,0.0
1757405506,10,GET,/comments?postId=1,2.200000,2.200000,4,4,5,5,5,5,12,12,12,12,12,33,33,4,4.058620060606013,1.8605420000010753,11.905750000000381,0.0
1757405506,10,GET,/posts,4.200000,4.200000,3,3,4,4,4,5,6,6,6,6,6,58,58,3,3.7267176724136766,1.3381250000001899,11.366417000000073,0.0
1757405506,10,POST,/posts,1.400000,1.400000,4,4,4,4,5,5,5,5,5,5,5,21,21,4,3.4829305714286405,1.9743749999996396,4.688957999999133,0.0
1757405506,10,GET,/posts/1,2.000000,2.000000,3,4,4,4,4,9,9,9,9,9,9,28,28,3,3.7092321071428174,1.8565410000004334,8.667334000000082,0.0
1757405506,10,,Aggregated,9.800000,9.800000,3,4,4,4,5,5,9,12,12,12,12,140,140,4,3.7648866285713716,1.3381250000001899,11.905750000000381,0.0
1757405507,10,GET,/comments?postId=1,2.100000,2.100000,4,4,5,5,5,5,12,12,12,12,12,34,34,4,3.9848934999999672,1.5519170000004578,11.905750000000381,0.0
1757405507,10,GET,/posts,4.100000,4.100000,3,4,4,4,5,5,6,6,6,6,6,64,64,3,3.741535812499926,1.3381250000001899,11.366417000000073,0.0
1757405507,10,POST,/posts,1.700000,1.700000,4,4,4,4,4,5,5,5,5,5,5,23,23,4,3.4461721304349227,1.9743749999996396,4.688957999999133,0.0
1757405507,10,GET,/posts/1,1.800000,1.800000,4,4,4,4,4,9,9,9,9,9,9,29,29,3,3.7131307241378524,1.8565410000004334,8.667334000000082,0.0
1757405507,10,,Aggregated,9.700000,9.700000,3,4,4,4,5,5,9,12,12,12,12,150,150,4,3.7459161399999674,1.3381250000001899,11.905750000000381,0.0
1757405508,10,GET,/comments?postId=1,2.300000,2.300000,4,4,5,5,5,5,12,12,12,12,12,36,36,4,3.9497616944444167,1.5519170000004578,11.905750000000381,0.0
1757405508,10,GET,/posts,3.800000,3.800000,3,4,4,4,4,5,6,6,6,6,6,68,68,4,3.7491832205882005,1.3381250000001899,11.366417000000073,0.0
1757405508,10,POST,/posts,1.900000,1.900000,4,4,4,4,4,5,5,5,5,5,5,23,23,4,3.4461721304349227,1.9743749999996396,4.688957999999133,0.0
1757405508,10,GET,/posts/1,1.600000,1.600000,4,4,4,4,4,9,9,9,9,9,9,33,33,3,3.634292939393964,1.8565410000004334,8.667334000000082,0.0
1757405508,10,,Aggregated,9.600000,9.600000,3,4,4,4,5,5,9,12,12,12,12,160,160,4,3.727059412500003,1.3381250000001899,11.905750000000381,0.0
1757405509,10,GET,/comments?postId=1,2.300000,2.300000,4,4,4,5,5,5,12,12,12,12,12,39,39,4,3.9127907179486843,1.5519170000004578,11.905750000000381,0.0
1757405509,10,GET,/posts,3.800000,3.800000,3,4,4,4,4,6,6,6,6,6,6,73,73,4,3.7560445205479205,1.3381250000001899,11.366417000000073,0.0
1757405509,10,POST,/posts,1.900000,1.900000,4,4,4,4,4,5,5,5,5,5,5,23,23,4,3.4461721304349227,1.9743749999996396,4.688957999999133,0.0
1757405509,10,GET,/posts/1,1.600000,1.600000,4,4,4,4,4,4,4,4,4,4,4,34,34,3,3.6368615294118096,1.8565410000004334,8.667334000000082,0.0
1757405509,10,,Aggregated,9.600000,9.600000,4,4,4,4,5,5,6,12,12,12,12,169,169,4,3.7260670946745655,1.3381250000001899,11.905750000000381,0.0
1757405510,10,GET,/comments?postId=1,2.500000,2.500000,4,4,4,4,5,5,12,12,12,12,12,41,41,4,3.9158741219511777,1.5519170000004578,11.905750000000381,0.0
1757405510,10,GET,/posts,4.000000,4.000000,3,4,4,4,5,6,6,6,6,6,6,77,77,4,3.7785947012986343,1.3381250000001899,11.366417000000073,0.0
1757405510,10,POST,/posts,1.600000,1.600000,4,4,4,5,5,5,5,5,5,5,5,25,25,4,3.5618833600000066,1.9743749999996396,5.243333999999322,0.0
1757405510,10,GET,/posts/1,1.700000,1.700000,4,4,4,4,4,5,5,5,5,5,5,37,37,3,3.6036441891891138,1.8565410000004334,8.667334000000082,0.0
1757405510,10,,Aggregated,9.800000,9.800000,4,4,4,4,5,5,6,12,12,12,12,180,180,4,3.7438030555555013,1.3381250000001899,11.905750000000381,0.0
1757405511,10,GET,/comments?postId=1,2.600000,2.600000,4,4,4,4,5,5,12,12,12,12,12,44,44,4,3.8745380227272364,1.5519170000004578,11.905750000000381,0.0
1757405511,10,GET,/posts,3.800000,3.800000,3,4,4,4,4,6,6,6,6,6,6,79,79,4,3.7693491645569193,1.3381250000001899,11.366417000000073,0.0
1757405511,10,POST,/posts,1.400000,1.400000,4,4,4,4,5,5,5,5,5,5,5,26,26,4,3.533246807692292,1.9743749999996396,5.243333999999322,0.0
1757405511,10,GET,/posts/1,1.900000,1.900000,4,4,4,4,4,5,5,5,5,5,5,38,38,3,3.612001157894606,1.8565410000004334,8.667334000000082,0.0
1757405511,10,,Aggregated,9.700000,9.700000,3,4,4,4,5,5,6,12,12,12,12,187,187,4,3.729297957219195,1.3381250000001899,11.905750000000381,0.0
1757405512,10,GET,/comments?postId=1,2.300000,2.300000,4,4,4,4,5,5,12,12,12,12,12,47,47,4,3.8443051276594984,1.5519170000004578,11.905750000000381,0.0
1757405512,10,GET,/posts,4.100000,4.100000,3,4,4,4,5,6,6,6,6,6,6,82,82,4,3.76826017073168,1.3381250000001899,11.366417000000073,0.0
1757405512,10,POST,/posts,1.300000,1.300000,4,4,4,4,5,5,5,5,5,5,5,26,26,4,3.533246807692292,1.9743749999996396,5.243333999999322,0.0
1757405512,10,GET,/posts/1,1.700000,1.700000,3,4,4,4,4,5,5,5,5,5,5,42,42,3,3.5316726666665517,1.8565410000004334,8.667334000000082,0.0
1757405512,10,,Aggregated,9.400000,9.400000,3,4,4,4,5,5,6,12,12,12,12,197,197,4,3.704945908629385,1.3381250000001899,11.905750000000381,0.0
1757405513,10,GET,/comments?postId=1,2.400000,2.400000,4,4,4,4,5,5,12,12,12,12,12,49,49,4,3.827064775510159,1.5422499999999673,11.905750000000381,0.0
1757405513,10,GET,/posts,4.100000,4.100000,3,4,4,4,5,6,6,6,6,6,6,90,90,4,3.731511577777749,1.3381250000001899,11.366417000000073,0.0
1757405513,10,POST,/posts,1.400000,1.400000,3,4,4,4,5,5,5,5,5,5,5,27,27,4,3.494459888888783,1.9743749999996396,5.243333999999322,0.0
1757405513,10,GET,/posts/1,1.800000,1.800000,3,4,4,4,4,5,5,5,5,5,5,43,43,3,3.505917697674326,1.8565410000004334,8.667334000000082,0.0
1757405513,10,,Aggregated,9.700000,9.700000,3,4,4,4,5,5,6,12,12,12,12,209,209,4,3.676876047846833,1.3381250000001899,11.905750000000381,0.0
1757405514,10,GET,/comments?postId=1,2.500000,2.500000,4,4,4,4,5,5,12,12,12,12,12,50,50,4,3.8292576399999803,1.5422499999999673,11.905750000000381,0.0
1757405514,10,GET,/posts,3.800000,3.800000,3,4,4,4,4,5,6,6,6,6,6,95,95,3,3.676291231578955,1.3381250000001899,11.366417000000073,0.0
1757405514,10,POST,/posts,1.300000,1.300000,3,4,5,5,5,5,5,5,5,5,5,27,27,4,3.494459888888783,1.9743749999996396,5.243333999999322,0.0
1757405514,10,GET,/posts/1,2.100000,2.100000,3,4,4,4,4,5,5,5,5,5,5,46,46,3,3.533580673912894,1.8565410000004334,8.667334000000082,0.0
1757405514,10,,Aggregated,9.700000,9.700000,3,4,4,4,5,5,6,12,12,12,12,218,218,4,3.6587416376146322,1.3381250000001899,11.905750000000381,0.0
1757405515,10,GET,/comments?postId=1,2.500000,2.500000,4,4,4,4,4,4,5,5,5,5,5,53,53,4,3.8281455660377857,1.5422499999999673,11.905750000000381,0.0
1757405515,10,GET,/posts,4.100000,4.100000,3,4,4,4,4,5,6,6,6,6,6,99,99,3,3.654978959595935,1.3381250000001899,11.366417000000073,0.0
1757405515,10,POST,/posts,1.000000,1.000000,4,5,5,5,6,6,6,6,6,6,6,29,29,4,3.5685646896549597,1.9743749999996396,5.516749999998183,0.0
1757405515,10,GET,/posts/1,2.000000,2.000000,4,4,4,4,4,4,5,5,5,5,5,48,48,3,3.5554653333332022,1.8565410000004334,8.667334000000082,0.0
1757405515,10,,Aggregated,9.600000,9.600000,4,4,4,4,4,5,6,6,6,6,6,229,229,4,3.663254777292522,1.3381250000001899,11.905750000000381,0.0
1757405516,10,GET,/comments?postId=1,2.400000,2.400000,4,4,4,4,4,5,5,5,5,5,5,53,53,4,3.8281455660377857,1.5422499999999673,11.905750000000381,0.0
1757405516,10,GET,/posts,4.100000,4.100000,4,4,4,4,5,5,6,6,6,6,6,103,103,3,3.6624486310679547,1.3381250000001899,11.366417000000073,0.0
1757405516,10,POST,/posts,1.100000,1.100000,4,5,5,5,6,6,6,6,6,6,6,29,29,4,3.5685646896549597,1.9743749999996396,5.516749999998183,0.0
1757405516,10,GET,/posts/1,2.000000,2.000000,4,4,4,4,4,5,5,5,5,5,5,53,53,4,3.588180094339521,1.8565410000004334,8.667334000000082,0.0
1757405516,10,,Aggregated,9.600000,9.600000,4,4,4,4,5,5,6,6,6,6,6,238,238,4,3.6713690966386143,1.3381250000001899,11.905750000000381,0.0
1757405517,10,GET,/comments?postId=1,2.400000,2.400000,4,4,4,4,4,4,5,5,5,5,5,57,57,4,3.764976719298281,1.5422499999999673,11.905750000000381,0.0
1757405517,10,GET,/posts,4.500000,4.500000,3,4,4,4,5,6,6,6,6,6,6,107,107,3,3.638963794392512,1.3381250000001899,11.366417000000073,0.0
1757405517,10,POST,/posts,0.900000,0.900000,4,5,5,5,6,6,6,6,6,6,6,29,29,4,3.5685646896549597,1.9743749999996396,5.516749999998183,0.0
1757405517,10,GET,/posts/1,2.200000,2.200000,4,4,4,4,4,5,5,5,5,5,5,56,56,4,3.5688765535712905,1.8565410000004334,8.667334000000082,0.0
1757405517,10,,Aggregated,10.000000,10.000000,4,4,4,4,5,5,6,6,6,6,6,249,249,4,3.6438484417670147,1.3381250000001899,11.905750000000381,0.0
1757405518,10,GET,/comments?postId=1,2.100000,2.100000,4,4,4,4,4,4,5,5,5,5,5,60,60,4,3.758664000000055,1.5422499999999673,11.905750000000381,0.0
1757405518,10,GET,/posts,4.400000,4.400000,3,4,4,4,4,5,6,6,6,6,6,110,110,3,3.6079287999999865,1.3381250000001899,11.366417000000073,0.0
1757405518,10,POST,/posts,0.800000,0.800000,4,4,5,5,6,6,6,6,6,6,6,32,32,4,3.5732422499997614,1.9743749999996396,5.516749999998183,0.0
1757405518,10,GET,/posts/1,2.400000,2.400000,4,4,4,4,4,5,5,5,5,5,5,57,57,4,3.573671842105097,1.8565410000004334,8.667334000000082,0.0
1757405518,10,,Aggregated,9.700000,9.700000,4,4,4,4,4,5,6,6,6,6,6,259,259,4,3.6310233783783183,1.3381250000001899,11.905750000000381,0.0
1757405519,10,GET,/comments?postId=1,2.100000,2.100000,4,4,4,4,5,5,5,5,5,5,5,65,65,4,3.7878911384616085,1.5422499999999673,11.905750000000381,0.0
1757405519,10,GET,/posts,4.500000,4.500000,3,4,4,4,4,5,5,5,5,5,5,113,113,3,3.593105469026516,1.3381250000001899,11.366417000000073,0.0
1757405519,10,POST,/posts,0.700000,0.700000,4,4,4,5,6,6,6,6,6,6,6,33,33,4,3.559166727272576,1.9743749999996396,5.516749999998183,0.0
1757405519,10,GET,/posts/1,2.700000,2.700000,4,4,4,4,4,5,5,5,5,5,5,58,58,4,3.5758434482756885,1.8565410000004334,8.667334000000082,0.0
1757405519,10,,Aggregated,10.000000,10.000000,4,4,4,4,5,5,5,6,6,6,6,269,269,4,3.6322872267657456,1.3381250000001899,11.905750000000381,0.0
1757405520,10,GET,/comments?postId=1,2.300000,2.300000,4,4,4,4,5,5,5,5,5,5,5,66,66,4,3.7814218333334324,1.5422499999999673,11.905750000000381,0.0
1757405520,10,GET,/posts,4.300000,4.300000,3,4,4,4,4,4,5,5,5,5,5,119,119,3,3.593813739495777,1.3381250000001899,11.366417000000073,0.0
1757405520,10,POST,/posts,0.700000,0.700000,4,4,4,5,6,6,6,6,6,6,6,34,34,4,3.5338983529410517,1.9743749999996396,5.516749999998183,0.0
1757405520,10,GET,/posts/1,2.500000,2.500000,4,4,4,4,4,5,5,5,5,5,5,59,59,4,3.604810084745609,1.8565410000004334,8.667334000000082,0.0
1757405520,10,,Aggregated,9.800000,9.800000,3,4,4,4,4,5,5,6,6,6,6,278,278,4,3.6333597661870156,1.3381250000001899,11.905750000000381,0.0
1757405521,10,GET,/comments?postId=1,2.400000,2.400000,4,4,4,5,5,5,5,5,5,5,5,68,68,4,3.7900129852941755,1.5422499999999673,11.905750000000381,0.0
1757405521,10,GET,/posts,4.200000,4.200000,3,4,4,4,4,4,5,5,5,5,5,123,123,3,3.5865122195121573,1.3381250000001899,11.366417000000073,0.0
1757405521,10,POST,/posts,0.900000,0.900000,4,4,4,4,6,6,6,6,6,6,6,36,36,4,3.539170194444262,1.9743749999996396,5.516749999998183,0.0
1757405521,10,GET,/posts/1,2.400000,2.400000,4,4,4,4,5,5,5,5,5,5,5,61,61,4,3.6200417049178912,1.8565410000004334,8.667334000000082,0.0
1757405521,10,,Aggregated,9.900000,9.900000,4,4,4,4,5,5,5,6,6,6,6,288,288,4,3.635744989583276,1.3381250000001899,11.905750000000381,0.0
1757405522,10,GET,/comments?postId=1,2.600000,2.600000,3,4,4,4,5,5,5,5,5,5,5,71,71,4,3.741719591549278,1.5422499999999673,11.905750000000381,0.0
1757405522,10,GET,/posts,3.900000,3.900000,3,4,4,4,4,4,5,5,5,5,5,124,124,3,3.585990951612899,1.3381250000001899,11.366417000000073,0.0
1757405522,10,POST,/posts,0.900000,0.900000,4,4,4,4,6,6,6,6,6,6,6,36,36,4,3.539170194444262,1.9743749999996396,5.516749999998183,0.0
1757405522,10,GET,/posts/1,2.400000,2.400000,4,4,4,4,4,5,5,5,5,5,5,65,65,4,3.602149415384707,1.8565410000004334,8.667334000000082,0.0
1757405522,10,,Aggregated,9.800000,9.800000,3,4,4,4,4,5,5,6,6,6,6,296,296,4,3.621198675675665,1.3381250000001899,11.905750000000381,0.0
1757405523,10,GET,/comments?postId=1,2.500000,2.500000,3,4,4,5,5,5,5,5,5,5,5,74,74,4,3.7355851351352807,1.5422499999999673,11.905750000000381,0.0
1757405523,10,GET,/posts,4.300000,4.300000,3,3,4,4,4,4,5,5,5,5,5,132,132,3,3.558553992424225,1.3381250000001899,11.366417000000073,0.0
1757405523,10,POST,/posts,1.000000,1.000000,4,4,4,4,6,6,6,6,6,6,6,37,37,4,3.5554178648648476,1.9743749999996396,5.516749999998183,0.0
1757405523,10,GET,/posts/1,2.300000,2.300000,4,4,4,4,5,5,5,5,5,5,5,66,66,4,3.621736803030415,1.8565410000004334,8.667334000000082,0.0
1757405523,10,,Aggregated,10.100000,10.100000,3,4,4,4,5,5,5,6,6,6,6,309,309,4,3.6140696343042533,1.3381250000001899,11.905750000000381,0.0
1757405524,10,GET,/comments?postId=1,2.500000,2.500000,3,4,4,4,5,5,5,5,5,5,5,76,76,3,3.7038542763159477,1.5422499999999673,11.905750000000381,0.0
